provider,url,files_found,missing_files,complete,error
Alilaguna,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-veneto-alilaguna-gtfs-891.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar.txt', 'stops.txt', 'routes.txt']","['calendar_dates.txt', 'transfers.txt']",False,
Toremar Toscana Regionale Marittima,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-unknown-toremar-toscana-regionale-marittima-gtfs-1068.zip?alt=media,"['trips.txt', 'calendar_dates.txt', 'routes.txt', 'stops.txt', 'stop_times.txt']","['calendar.txt', 'transfers.txt']",False,
AMAT Palermo S.P.A.,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-sicilia-amat-palermo-spa-gtfs-2373.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'stops.txt', 'routes.txt']","['calendar.txt', 'transfers.txt']",False,
Aomori City Bus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/jp-aomori-aomori-city-bus-gtfs-874.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Navigazione,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-veneto-navigazione-gtfs-1063.zip?alt=media,"['trips.txt', 'routes.txt', 'calendar.txt', 'stops.txt', 'stop_times.txt']","['calendar_dates.txt', 'transfers.txt']",False,
永井運輸株式会社 (Nagai Transport),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/jp-gunma-nagai-transport-gtfs-984.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
"Municipality of Fukuoka, (福岡市営渡船)",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/jp-hukuoka-municipality-of-fukuoka-gtfs-1057.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Donan Bus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/jp-hokkaido-donan-bus-gtfs-1019.zip?alt=media,[],"['calendar_dates.txt', 'trips.txt', 'stops.txt', 'transfers.txt', 'calendar.txt', 'routes.txt', 'stop_times.txt']",False,
Kobe Subway,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/jp-hyogo-kobe-subway-gtfs-872.zip?alt=media,"['trips.txt', 'routes.txt', 'calendar.txt', 'stops.txt', 'stop_times.txt']","['calendar_dates.txt', 'transfers.txt']",False,
Shimada Local Voluntary Operation Bus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/jp-shizuoka-shimada-local-voluntary-operation-bus-gtfs-1149.zip?alt=media,"['trips.txt', 'calendar_dates.txt', 'routes.txt', 'stops.txt', 'stop_times.txt']","['calendar.txt', 'transfers.txt']",False,
Kakegawa Local Voluntary Operation Bus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/jp-sizuoka-kakegawa-local-voluntary-operation-bus-gtfs-1303.zip?alt=media,"['trips.txt', 'calendar_dates.txt', 'routes.txt', 'stops.txt', 'stop_times.txt']","['calendar.txt', 'transfers.txt']",False,
Omaezaki Local Voluntary Operation Bus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/jp-sizuoka-omaezaki-local-voluntary-operation-bus-gtfs-1301.zip?alt=media,"['trips.txt', 'calendar_dates.txt', 'routes.txt', 'stops.txt', 'stop_times.txt']","['calendar.txt', 'transfers.txt']",False,
Susonohru,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/jp-sizuoka-susonohru-gtfs-1302.zip?alt=media,"['trips.txt', 'calendar_dates.txt', 'routes.txt', 'stops.txt', 'stop_times.txt']","['calendar.txt', 'transfers.txt']",False,
TRENITALIA S.p.A.,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-unknown-trenitalia-spa-gtfs-840.zip?alt=media,"['trips.txt', 'calendar_dates.txt', 'routes.txt', 'stops.txt', 'stop_times.txt']","['calendar.txt', 'transfers.txt']",False,
Unobus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/jp-unknown-unobus-gtfs-1250.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Kautra,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lt-alytaus-apskritis-kautra-gtfs-1040.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
DigitalMatatus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ke-nairobi-city-digitalmatatus-gtfs-1815.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Kautra,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lt-alytaus-apskritis-kautra-gtfs-1833.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
B-Bus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lt-bbus-gtfs-2385.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Yamanashi,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/jp-yamanasi-yamanashi-gtfs-873.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
ARST SpA - Trasporti Regionali Della Sardegna,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-sardegna-arst-spa-trasporti-regionali-della-sardegna-gtfs-895.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Panevezio Autobusu Parkas,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lt-panevezio-apskritis-panevezio-autobusu-parkas-gtfs-1043.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Busturas,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lt-siauliu-apskritis-busturas-gtfs-1834.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Klaipėda Transport,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lt-klaipedos-apskritis-klaipeda-transport-gtfs-1042.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
"Régime Général des Transports Routiers, Ville de Luxembourg - Service Autobus, Chemins de Fer Luxembourgeois, Syndicat des Tramways Intercommunaux dans le Canton d'Esch, Luxtram, Société Nationale des Chemins de Fer Luxembourgeois",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lu-unknown-regime-general-des-transports-routiers-gtfs-1108.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
"DPN, AVL, CFL, CFLBus, RGTR, TICE, TRAM",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lu-unknown-dpn-gtfs-1091.zip?alt=media,"['trips.txt', 'calendar_dates.txt', 'routes.txt', 'stops.txt', 'stop_times.txt']","['calendar.txt', 'transfers.txt']",False,
Jūrmalas autobusu satiksme,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lv-jurmala-jurmalas-autobusu-satiksme-gtfs-2018.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Liepājas sabiedriskais transports,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lv-liepaja-liepajas-sabiedriskais-transports-gtfs-2016.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Rēzeknes satiksme,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lv-rezekne-rezeknes-satiksme-gtfs-2017.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Vilnius Transport,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lt-vilniaus-apskritis-vilnius-transport-gtfs-1044.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Kauno viešasis transportas (KVT),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lt-kauno-apskritis-kauno-viesasis-transportas-kvt-gtfs-1041.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Pasažieru Vilciens,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lv-unknown-pasazieru-vilciens-gtfs-2015.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Vitalis Transport,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ma-tetouan-vitalis-transport-gtfs-1816.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar.txt', 'stops.txt', 'routes.txt']","['calendar_dates.txt', 'transfers.txt']",False,
Rīgas Satiksme,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lv-riga-rigas-satiksme-gtfs-884.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Željeznički prevoz Crne Gore,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/me-zpcg-gtfs-2377.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar.txt', 'stops.txt', 'routes.txt']","['calendar_dates.txt', 'transfers.txt']",False,
Nouvelle-Aquitaine Mobilités,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-nouvelle-aquitaine-aggregate-gtfs-2386.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Direccion General de Transporte Publico de Puerto Vallarta,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/mexico-jalisco-direccion-general-de-transporte-publico-de-puerto-vallarta-gtfs-2034.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Secretaría de Movilidad Oaxaca,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/mexico-oaxaca-secretaria-de-movilidad-oaxaca-gtfs-2033.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
SOMATRA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ml-bamako-somatra-gtfs-1807.zip?alt=media,[],"['calendar_dates.txt', 'trips.txt', 'stops.txt', 'transfers.txt', 'calendar.txt', 'routes.txt', 'stop_times.txt']",False,
Daytrip Shuttle,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/mx-cancun-daytrip-shuttle-gtfs-2134.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
"Regia Transport Electric Chișinău, Î.M. Parcul Urban de Autobuze",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/md-chisinau-regia-transport-electric-chisinau-gtfs-2341.zip?alt=media,"['trips.txt', 'routes.txt', 'calendar.txt', 'stops.txt', 'stop_times.txt']","['calendar_dates.txt', 'transfers.txt']",False,
MapaNica Estelí,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ni-esteli-mapanica-esteli-gtfs-1023.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar.txt', 'stops.txt', 'routes.txt']","['calendar_dates.txt', 'transfers.txt']",False,
"Mi Transporte, Mi Transporte Eléctrico, Mi Macro, Mi Tren, SiTren",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/mx-guadalajara-mi-transporte-gtfs-2366.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Nicaragua,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ni-unknown-nicaragua-gtfs-1022.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar.txt', 'stops.txt', 'routes.txt']","['calendar_dates.txt', 'transfers.txt']",False,
MapaNica Managua,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ni-managua-mapanica-managua-gtfs-1021.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar.txt', 'stops.txt', 'routes.txt']","['calendar_dates.txt', 'transfers.txt']",False,
"Pumabús, Corredores Concesionados, Sistema de Transporte Colectivo Metro, Metrobús, Servicio de Tren Ligero, Ferrocarriles Suburbanos, Trolebús, Red de Transporte de Pasajeros, Cablebus",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/mx-unknown-pumabus-gtfs-1830.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar.txt', 'stops.txt', 'routes.txt']","['calendar_dates.txt', 'transfers.txt']",False,
Automobilistico,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-veneto-automobilistico-gtfs-1062.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Latvia by Gustavs Svalbe gsvalbe.id.lv,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/lv-unknown-latvia-by-gustavs-svalbe-gsvalbeidlv-gtfs-2337.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Metro Christchurch,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-christchurch-christchurch-metro-gtfs-1313.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
eBus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-south-island-ebus-gtfs-2329.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Otago Regional Council (ORC),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-otago-otago-regional-council-orc-gtfs-983.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
InterCity Group,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-unknown-intercity-group-gtfs-1144.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
East by West Ferry,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-wellington-east-by-west-ferry-gtfs-2305.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Roma Servizi per la Mobilità,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/it-lazio-roma-servizi-per-la-mobilita-gtfs-1294.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Aeroexpreso,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pe-aeroexpreso-gtfs-1985.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
TMT Trujillo - Gerencia de Transporte,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pe-trujillo-tmt-trujillo---gerencia-de-transporte-gtfs-2200.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar.txt', 'stops.txt', 'routes.txt']","['calendar_dates.txt', 'transfers.txt']",False,
Metlink,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-wellington-metlink-gtfs-1132.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
"HM Transport Inc. and Robinsons Malls, Froehlich Tours,RRCG Transport, Lingkod Pinoy Bus Liner, Inc., MetroExpress, Tas Trans",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ph-unknown-hm-transport-inc-and-robinsons-malls-gtfs-1105.zip?alt=media,[],"['calendar_dates.txt', 'trips.txt', 'stops.txt', 'transfers.txt', 'calendar.txt', 'routes.txt', 'stop_times.txt']",False,
"Manila Light Rail Transit Authority, LTFRB, Manila Metro Rail Transit Corporation, MARINA, Philippine National Railways, The Fort Bus",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ph-pambansang-punong-rehiyon-manila-light-rail-transit-authority-gtfs-1106.zip?alt=media,[],"['calendar_dates.txt', 'trips.txt', 'stops.txt', 'transfers.txt', 'calendar.txt', 'routes.txt', 'stop_times.txt']",False,
Philippines,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ph-unknown-philippines-gtfs-1269.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar.txt', 'stops.txt', 'routes.txt']","['calendar_dates.txt', 'transfers.txt']",False,
Komunikacja Miejska Bielawa Dzierżoniów,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-dolnoslaskie-komunikacja-miejska-bielawa-dzierzoniow-gtfs-1151.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Komunikacja Miejska - Bolesławiec,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-dolnoslaskie-komunikacja-miejska-boleslawiec-gtfs-1271.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Sevibus/DLA Długołęka,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-dolnoslaskie-sevibusdla-dlugoleka-gtfs-979.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
BayBus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-bay-of-plenty-baybus-gtfs-1071.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
ZDMiKP w Bydgoszczy,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-kujawsko-pomorskie-zdmikp-w-bydgoszczy-gtfs-1009.zip?alt=media,"['trips.txt', 'calendar_dates.txt', 'routes.txt', 'stops.txt', 'stop_times.txt']","['calendar.txt', 'transfers.txt']",False,
Urząd Miasta Torunia (MZK Toruń),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-kujawsko-pomorskie-miejski-zaklad-komunikacji-w-toruniu-mzk-torun-gtfs-2089.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Koleje Małopolskie,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-malopolskie-koleje-malopolskie-gtfs-1908.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'stops.txt', 'routes.txt']",['calendar.txt'],False,
Auckland Transport,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/nz-waikato-sealink-pine-harbour-gtfs-1029.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Wielicka Komunikacja Wewnątrzgminna,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-malopolskie-wielicka-komunikacja-wewnatrzgminna-gtfs-1072.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Zarząd Transportu Miejskiego Lublin (ZTM Lublin),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-lubelskie-zarzad-transportu-miejskiego-lublin-ztm-lublin-gtfs-1013.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'stops.txt', 'routes.txt']","['calendar.txt', 'transfers.txt']",False,
Zarząd Transportu Publicznego w Krakowie (ZTP Kraków),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-malopolskie-mpk-sa-w-krakowie-gtfs-1270.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Komunikacja Miejska Łomianki,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/pl-mazowieckie-komunikacja-miejska-lomianki-gtfs-1123.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
